Customer ID,Customer Name,Segment,City,State,Postal Code,Region
C0173,Lauren Leatherbury,Consumer,Woodstock,Georgia,30188,South
C0349,Keith Herrera,Consumer,Dallas,Texas,75081,Central
C0350,Christine Sundaresam,Consumer,Fairfield,Connecticut,6824,East
C0350,Christine Sundaresam,Consumer,Hollywood,Florida,33021,South
C0013,Brian Dahlen,Consumer,San Francisco,California,94122,West
C0351,Troy Staebel,Consumer,Philadelphia,Pennsylvania,19143,East
C0128,Ken Black,Corporate,Houston,Texas,77095,Central
C0352,Don Jones,Corporate,Little Rock,Arkansas,72209,South
C0233,Jim Karlsson,Consumer,Columbus,Ohio,43229,East
C0283,Maxwell Schwartz,Consumer,Columbus,Ohio,43229,East
C0353,Lena Hernandez,Consumer,Jonesboro,Arkansas,72401,South
C0018,David Wiener,Corporate,Los Angeles,California,90045,West
C0184,Bill Shonely,Corporate,Columbus,Georgia,31907,South
C0354,Craig Reiter,Consumer,Chicago,Illinois,60610,Central
C0318,Nick Crebassa,Corporate,Hampton,Virginia,23666,South
C0355,Deanra Eno,Home Office,Lakewood,Ohio,44107,East
C0356,Jeremy Pistek,Consumer,North Miami,Florida,33161,South
C0260,Jennifer Ferguson,Consumer,Saint Charles,Missouri,63301,Central
C0357,Rick Hansen,Consumer,New York City,New York,10009,East
C0358,Robert Barroso,Corporate,Los Angeles,California,90032,West
C0359,Arthur Prichep,Consumer,Denver,Colorado,80219,West
C0235,Corey Roper,Home Office,Grand Rapids,Michigan,49505,Central
C0358,Robert Barroso,Corporate,Billings,Montana,59102,West
C0360,Jennifer Patt,Corporate,Oceanside,New York,11572,East
C0361,Dorothy Wardle,Corporate,Owensboro,Kentucky,42301,South
C0362,Ryan Crowe,Consumer,Columbus,Ohio,43229,East
C0363,Janet Molinari,Corporate,Los Angeles,California,90036,West
C0364,Mitch Webber,Consumer,Seattle,Washington,98103,West
C0365,Joe Elijah,Consumer,Houston,Texas,77070,Central
C0015,Brendan Sweed,Corporate,Columbus,Ohio,43229,East
C0366,Frank Merwin,Home Office,Los Angeles,California,90032,West
C0367,Karl Braun,Consumer,Newark,Delaware,19711,East
C0368,Paul Prost,Home Office,Newark,Delaware,19711,East
C0369,Zuschuss Donatelli,Consumer,San Francisco,California,94109,West
C0370,Corey Catlett,Corporate,Springfield,Virginia,22153,South
C0014,Michael Moore,Consumer,Springfield,Virginia,22153,South
C0371,Hilary Holden,Corporate,San Francisco,California,94110,West
C0372,Ryan Akin,Consumer,Miami,Florida,33178,South
C0373,Annie Thurman,Consumer,Bristol,Connecticut,6010,East
C0374,Shirley Jackson,Consumer,Santa Fe,New Mexico,87505,West
C0375,Larry Tron,Consumer,Escondido,California,92025,West
C0305,Jack Lebron,Consumer,Houston,Texas,77036,Central
C0353,Lena Hernandez,Consumer,New York City,New York,10009,East
C0177,Justin MacKendrick,Consumer,Watertown,New York,13601,East
C0069,Clay Ludtke,Consumer,New York City,New York,10009,East
C0376,Katherine Ducich,Consumer,New York City,New York,10009,East
C0108,Christina VanderZanden,Consumer,Chicago,Illinois,60653,Central
C0341,Andy Gerbode,Corporate,Houston,Texas,77095,Central
C0043,Sanjit Chand,Consumer,Fayetteville,Arkansas,72701,South
C0241,Bryan Mills,Consumer,Buffalo Grove,Illinois,60089,Central
C0157,Allen Goldenen,Consumer,New York City,New York,10009,East
C0377,Mathew Reese,Home Office,Houston,Texas,77095,Central
C0378,Nora Preis,Consumer,Bowling Green,Ohio,43402,East
C0379,Patrick Ryan,Consumer,Saint Petersburg,Florida,33710,South
C0380,Victoria Pisteka,Corporate,San Francisco,California,94109,West
C0192,Sean Braxton,Corporate,Philadelphia,Pennsylvania,19134,East
C0024,Tom Boeckenhauer,Consumer,Tulsa,Oklahoma,74133,Central
C0381,Dennis Kane,Consumer,New York City,New York,10024,East
C0382,Sam Zeldin,Home Office,Houston,Texas,77036,Central
C0082,Rick Bensley,Home Office,Tulsa,Oklahoma,74133,Central
C0383,Lisa Ryan,Corporate,Santa Clara,California,95051,West
C0229,Shahid Shariari,Consumer,Oswego,Illinois,60543,Central
C0384,Becky Martin,Consumer,San Antonio,Texas,78207,Central
C0334,Gary Zandusky,Consumer,San Francisco,California,94110,West
C0385,Lisa Hazard,Consumer,Tyler,Texas,75701,Central
C0386,Karen Carlisle,Corporate,Macon,Georgia,31204,South
C0286,Dennis Pardue,Home Office,San Francisco,California,94110,West
C0208,Ted Trevino,Consumer,Chesapeake,Virginia,23320,South
C0387,Stefania Perrino,Corporate,Long Beach,New York,11561,East
C0388,Marc Crier,Consumer,Pasco,Washington,99301,West
C0389,Kean Takahito,Consumer,Houston,Texas,77036,Central
C0368,Paul Prost,Home Office,New York City,New York,10009,East
C0019,Toby Swindell,Consumer,San Francisco,California,94109,West
C0390,Maribeth Schnelling,Consumer,Detroit,Michigan,48227,Central
C0391,Rick Reed,Corporate,Lowell,Massachusetts,1852,East
C0392,Logan Currie,Consumer,Philadelphia,Pennsylvania,19140,East
C0393,Daniel Lacy,Consumer,Greenville,North Carolina,27834,South
C0156,Nicole Fjeld,Home Office,Lancaster,Ohio,43130,East
C0394,Chris Cortes,Consumer,Chicago,Illinois,60653,Central
C0164,Dianna Arnett,Home Office,Virginia Beach,Virginia,23464,South
C0069,Clay Ludtke,Consumer,Gresham,Oregon,97030,West
C0395,Sandra Flanagan,Consumer,Clifton,New Jersey,7011,East
C0396,Liz Willingham,Consumer,Oxnard,California,93030,West
C0027,Shirley Daniels,Home Office,New Rochelle,New York,10801,East
C0397,Brad Norvell,Corporate,Cary,North Carolina,27511,South
C0398,Pete Takahito,Consumer,Houston,Texas,77070,Central
C0193,Art Foster,Consumer,Fairfield,Ohio,45014,East
C0399,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central
C0400,Luke Weiss,Consumer,New York City,New York,10035,East
C0401,Erin Ashbrook,Corporate,Charlotte,North Carolina,28205,South
C0402,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,19143,East
C0285,Dan Campbell,Consumer,New York City,New York,10011,East
C0403,Odella Nelson,Corporate,Tempe,Arizona,85281,West
C0289,Becky Castell,Home Office,Odessa,Texas,79762,Central
C0353,Lena Hernandez,Consumer,Columbus,Ohio,43229,East
C0219,Resi Pölking,Consumer,Seattle,Washington,98103,West
C0404,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central
C0405,Astrea Jones,Consumer,Rochester,New York,14609,East
C0274,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South
C0406,John Castell,Consumer,Macon,Georgia,31204,South
C0407,Darrin Martin,Consumer,New York City,New York,10009,East
C0135,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central
C0408,Monica Federle,Corporate,Philadelphia,Pennsylvania,19120,East
C0117,Alex Avila,Consumer,New York City,New York,10011,East
C0212,Randy Ferguson,Corporate,New York City,New York,10024,East
C0409,Anthony Garverick,Home Office,Philadelphia,Pennsylvania,19120,East
C0389,Kean Takahito,Consumer,Raleigh,North Carolina,27604,South
C0085,Bradley Nguyen,Consumer,Seattle,Washington,98103,West
C0246,Nick Radford,Consumer,Chula Vista,California,91911,West
C0410,Joseph Airdo,Consumer,Springfield,Oregon,97477,West
C0192,Sean Braxton,Corporate,Houston,Texas,77036,Central
C0411,Frank Atkinson,Corporate,Long Beach,California,90805,West
C0155,John Lee,Consumer,Charlotte,North Carolina,28205,South
C0184,Bill Shonely,Corporate,New York City,New York,10011,East
C0412,Mike Caudle,Corporate,Seattle,Washington,98115,West
C0413,Jim Kriz,Home Office,San Francisco,California,94110,West
C0038,Neil Ducich,Corporate,Chandler,Arizona,85224,West
C0414,Philip Fox,Consumer,Bloomington,Illinois,61701,Central
C0415,Erica Smith,Consumer,San Francisco,California,94110,West
C0160,Dorothy Badders,Corporate,Jacksonville,Florida,32216,South
C0416,Michelle Arnett,Home Office,Los Angeles,California,90004,West
C0417,Duane Noonan,Consumer,Columbia,Maryland,21044,East
C0418,Sarah Brown,Consumer,Chicago,Illinois,60653,Central
C0419,Henry Goldwyn,Corporate,San Diego,California,92024,West
C0364,Mitch Webber,Consumer,New York City,New York,10011,East
C0420,Jack Garza,Consumer,Des Moines,Washington,98198,West
C0292,Brian Moss,Corporate,Omaha,Nebraska,68104,Central
C0222,Herbert Flentye,Consumer,San Francisco,California,94109,West
C0339,Matt Abelman,Home Office,Philadelphia,Pennsylvania,19143,East
C0180,Joni Sundaresam,Home Office,Garland,Texas,75043,Central
C0421,Larry Hughes,Consumer,Philadelphia,Pennsylvania,19140,East
C0422,Sara Luxemburg,Home Office,New York City,New York,10011,East
C0390,Maribeth Schnelling,Consumer,Boca Raton,Florida,33433,South
C0423,Vivek Grady,Corporate,Chicago,Illinois,60653,Central
C0146,Sanjit Engle,Consumer,San Jose,California,95123,West
C0424,Adam Shillingsburg,Consumer,New York City,New York,10035,East
C0292,Brian Moss,Corporate,San Diego,California,92037,West
C0044,Shui Tom,Consumer,New York City,New York,10035,East
C0043,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407,Central
C0413,Jim Kriz,Home Office,Lakewood,Ohio,44107,East
C0425,Thea Hudgings,Corporate,Newark,Delaware,19711,East
C0426,Julie Prescott,Home Office,New York City,New York,10011,East
C0427,Thomas Thornton,Consumer,Dover,Delaware,19901,East
C0428,Julia Dunbar,Consumer,San Francisco,California,94109,West
C0429,Michelle Tran,Home Office,Houston,Texas,77041,Central
C0430,Barry Franz,Home Office,Aurora,Colorado,80013,West
C0389,Kean Takahito,Consumer,Los Angeles,California,90049,West
C0419,Henry Goldwyn,Corporate,Mesquite,Texas,75150,Central
C0431,Nicole Brennan,Corporate,Philadelphia,Pennsylvania,19134,East
C0432,Christopher Schild,Home Office,Seattle,Washington,98115,West
C0433,Karen Ferguson,Home Office,San Diego,California,92105,West
C0072,Craig Molinari,Corporate,Philadelphia,Pennsylvania,19140,East
C0164,Dianna Arnett,Home Office,Lancaster,Ohio,43130,East
C0014,Michael Moore,Consumer,Chicago,Illinois,60623,Central
C0094,Thomas Seio,Corporate,Hackensack,New Jersey,7601,East
C0434,Thea Hendricks,Consumer,San Diego,California,92037,West
C0435,George Zrebassa,Corporate,Lawrence,Massachusetts,1841,East
C0436,Keith Dawkins,Corporate,Fayetteville,North Carolina,28314,South
C0022,Xylona Preis,Consumer,Hollywood,Florida,33021,South
C0359,Arthur Prichep,Consumer,Los Angeles,California,90045,West
C0437,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East
C0368,Paul Prost,Home Office,Seattle,Washington,98115,West
C0438,Lisa DeCherney,Consumer,New York City,New York,10011,East
C0439,Evan Bailliet,Consumer,Seattle,Washington,98115,West
C0278,Russell Applegate,Consumer,New York City,New York,10011,East
C0347,Ben Wallace,Consumer,Boynton Beach,Florida,33437,South
C0440,Kelly Williams,Consumer,Clarksville,Tennessee,37042,South
C0441,Doug Bickford,Consumer,Seattle,Washington,98105,West
C0224,Maya Herman,Corporate,New York City,New York,10035,East
C0442,Dario Medina,Corporate,Fairfield,Ohio,45014,East
C0083,Neil Französisch,Home Office,Reno,Nevada,89502,West
C0443,Erin Smith,Corporate,Tempe,Arizona,85281,West
C0444,Beth Paige,Consumer,Evanston,Illinois,60201,Central
C0445,Allen Rosenblatt,Corporate,Los Angeles,California,90036,West
C0422,Sara Luxemburg,Home Office,Durham,North Carolina,27707,South
C0446,Denny Ordway,Consumer,Columbus,Ohio,43229,East
C0447,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central
C0448,David Flashing,Consumer,Vallejo,California,94591,West
C0449,Joy Daniels,Consumer,Seattle,Washington,98115,West
C0394,Chris Cortes,Consumer,New York City,New York,10024,East
C0450,Brian Derr,Consumer,Columbus,Ohio,43229,East
C0349,Keith Herrera,Consumer,Pomona,California,91767,West
C0022,Xylona Preis,Consumer,San Diego,California,92024,West
C0451,Alice McCarthy,Corporate,Omaha,Nebraska,68104,Central
C0449,Joy Daniels,Consumer,Philadelphia,Pennsylvania,19120,East
C0380,Victoria Pisteka,Corporate,Indianapolis,Indiana,46203,Central
C0377,Mathew Reese,Home Office,Philadelphia,Pennsylvania,19140,East
C0131,John Grady,Corporate,Dallas,Texas,75217,Central
C0420,Jack Garza,Consumer,Charlotte,North Carolina,28205,South
C0417,Duane Noonan,Consumer,New York City,New York,10011,East
C0245,Bart Pistole,Corporate,Jacksonville,North Carolina,28540,South
C0374,Shirley Jackson,Consumer,San Francisco,California,94122,West
C0452,Tanja Norvell,Home Office,Manteca,California,95336,West
C0027,Shirley Daniels,Home Office,Phoenix,Arizona,85023,West
C0072,Craig Molinari,Corporate,Huntsville,Texas,77340,Central
C0078,Richard Bierner,Consumer,Columbus,Ohio,43229,East
C0453,Fred Chung,Corporate,Albuquerque,New Mexico,87105,West
C0454,Jill Fjeld,Consumer,Philadelphia,Pennsylvania,19120,East
C0223,Dean percer,Home Office,Seattle,Washington,98115,West
C0455,Helen Andreada,Consumer,Pasadena,California,91104,West
C0160,Dorothy Badders,Corporate,Fayetteville,Arkansas,72701,South
C0084,Alan Shonely,Consumer,Redondo Beach,California,90278,West
C0417,Duane Noonan,Consumer,San Francisco,California,94122,West
C0456,Barry Pond,Corporate,Chicago,Illinois,60623,Central
C0457,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West
C0045,Marina Lichtenstein,Corporate,Lakewood,New Jersey,8701,East
C0458,Sibella Parks,Corporate,Mount Vernon,New York,10550,East
C0416,Michelle Arnett,Home Office,Richmond,Virginia,23223,South
C0459,Jim Epp,Corporate,Concord,New Hampshire,3301,East
C0460,Hunter Glantz,Consumer,Fort Worth,Texas,76106,Central
C0033,Bradley Drucker,Consumer,Chicago,Illinois,60653,Central
C0461,Toby Carlisle,Consumer,Everett,Massachusetts,2149,East
C0276,Dan Lawera,Consumer,Hialeah,Florida,33012,South
C0462,Anna Chung,Consumer,Parma,Ohio,44134,East
C0463,Lynn Smith,Consumer,San Francisco,California,94110,West
C0464,Tracy Blumstein,Consumer,Beaumont,Texas,77705,Central
C0439,Evan Bailliet,Consumer,Houston,Texas,77095,Central
C0465,Alan Schoenberger,Corporate,Montgomery,Alabama,36116,South
C0151,Edward Hooks,Corporate,Philadelphia,Pennsylvania,19134,East
C0466,Luke Schmidt,Corporate,Texarkana,Arkansas,71854,South
C0467,Ivan Gibson,Consumer,Seattle,Washington,98103,West
C0468,Jeremy Farry,Consumer,Los Angeles,California,90032,West
C0469,Rachel Payne,Corporate,San Francisco,California,94110,West
C0470,Eugene Hildebrand,Home Office,Lakewood,California,90712,West
C0100,Patrick O'Donnell,Consumer,Westland,Michigan,48185,Central
C0471,Fred Hopkins,Corporate,Knoxville,Tennessee,37918,South
C0472,Lindsay Shagiari,Home Office,Chicago,Illinois,60653,Central
C0464,Tracy Blumstein,Consumer,Fairfield,Ohio,45014,East
C0473,Sylvia Foulston,Corporate,San Diego,California,92024,West
C0137,Frank Hawley,Corporate,Newport News,Virginia,23602,South
C0474,Maureen Gastineau,Home Office,Newark,Ohio,43055,East
C0431,Nicole Brennan,Corporate,Bossier City,Louisiana,71111,South
C0475,Daniel Byrd,Home Office,Fort Lauderdale,Florida,33311,South
C0159,Allen Armold,Consumer,Rancho Cucamonga,California,91730,West
C0359,Arthur Prichep,Consumer,Rock Hill,South Carolina,29730,South
C0161,Aaron Hawkins,Corporate,San Francisco,California,94109,West
C0217,Evan Henry,Consumer,Philadelphia,Pennsylvania,19120,East
C0476,Angele Hood,Consumer,Seattle,Washington,98105,West
C0477,Ross DeVincentis,Home Office,Fayetteville,North Carolina,28314,South
C0478,Todd Sumrall,Corporate,Los Angeles,California,90049,West
C0479,Bill Tyler,Corporate,Garden City,Kansas,67846,Central
C0053,Sue Ann Reed,Consumer,Chicago,Illinois,60610,Central
C0480,Noah Childs,Corporate,Columbus,Indiana,47201,Central
C0481,Greg Guthrie,Corporate,Los Angeles,California,90049,West
C0482,Anne McFarland,Consumer,Cranston,Rhode Island,2920,East
C0483,Amy Cox,Consumer,Avondale,Arizona,85323,West
C0009,Anthony Jacobs,Corporate,Lorain,Ohio,44052,East
C0484,Nancy Lomonaco,Home Office,San Francisco,California,94110,West
C0278,Russell Applegate,Consumer,Denver,Colorado,80219,West
C0012,Natalie DeCherney,Consumer,Portland,Oregon,97206,West
C0485,Ken Heidel,Corporate,Charlotte,North Carolina,28205,South
C0437,Suzanne McNair,Corporate,Chicago,Illinois,60610,Central
C0005,Jack O'Briant,Corporate,Richmond,Kentucky,40475,South
C0486,Paul Lucas,Home Office,Los Angeles,California,90049,West
C0393,Daniel Lacy,Consumer,Long Beach,New York,11561,East
C0487,Deirdre Greer,Corporate,Orange,New Jersey,7050,East
C0401,Erin Ashbrook,Corporate,Mason,Ohio,45040,East
C0311,Roger Demir,Consumer,New York City,New York,10024,East
C0488,Patrick O'Brill,Consumer,Irving,Texas,75061,Central
C0032,Liz Carlisle,Consumer,Medina,Ohio,44256,East
C0489,Julie Kriz,Home Office,Fort Lauderdale,Florida,33311,South
C0490,Shahid Hopkins,Consumer,San Francisco,California,94122,West
C0491,Steven Ward,Corporate,Seattle,Washington,98115,West
C0283,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,17602,East
C0026,Speros Goranitis,Consumer,New York City,New York,10009,East
C0219,Resi Pölking,Consumer,Fairfield,Connecticut,6824,East
C0373,Annie Thurman,Consumer,Nashville,Tennessee,37211,South
C0490,Shahid Hopkins,Consumer,Jacksonville,North Carolina,28540,South
C0492,Denise Monton,Corporate,Orange,New Jersey,7050,East
C0154,Stephanie Phelps,Corporate,Omaha,Nebraska,68104,Central
C0493,Tracy Collins,Home Office,Los Angeles,California,90049,West
C0040,Nathan Mautz,Home Office,New York City,New York,10024,East
C0403,Odella Nelson,Corporate,Cary,North Carolina,27511,South
C0494,MaryBeth Skach,Consumer,San Diego,California,92037,West
C0495,William Brown,Consumer,Los Angeles,California,90045,West
C0382,Sam Zeldin,Home Office,New York City,New York,10011,East
C0496,Tiffany House,Corporate,Long Beach,California,90805,West
C0355,Deanra Eno,Home Office,Los Angeles,California,90008,West
C0051,Steven Roelle,Home Office,Arlington,Virginia,22204,South
C0497,Maribeth Dona,Consumer,Philadelphia,Pennsylvania,19143,East
C0498,Barry Gonzalez,Consumer,Hampton,Virginia,23666,South
C0209,George Ashbrook,Consumer,Columbus,Georgia,31907,South
C0499,Tamara Chand,Corporate,Houston,Texas,77041,Central
C0353,Lena Hernandez,Consumer,San Francisco,California,94110,West
C0237,Steven Cartwright,Consumer,Houston,Texas,77070,Central
C0390,Maribeth Schnelling,Consumer,Wausau,Wisconsin,54401,Central
C0245,Bart Pistole,Corporate,New York City,New York,10024,East
C0048,Troy Blackwell,Consumer,Portland,Oregon,97206,West
C0186,Emily Burns,Consumer,Redding,California,96003,West
C0356,Jeremy Pistek,Consumer,San Francisco,California,94110,West
C0500,Benjamin Farhat,Home Office,New York City,New York,10035,East
C0132,Ruben Dartt,Consumer,San Diego,California,92037,West
C0067,Sam Craven,Consumer,Midland,Michigan,48640,Central
